"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id"
"Solyc10g084325.1",230.166948079567,1.36328302358121,0.237573851332728,1.41501435752877e-09,1.21800082005746e-07,"Solyc10g084325.1"
"Solyc05g014150.3",11.1785964592543,2.26842913339535,0.421726875019312,1.43331745895918e-09,1.22850554290876e-07,"Solyc05g014150.3"
"Solyc08g061250.3",158.747955440918,-2.19153906994902,0.405282633494252,1.56194310452393e-09,1.33307872929326e-07,"Solyc08g061250.3"
"Solyc03g096660.2",32.8615139230153,2.634822304484,0.511459580745027,1.67911790006698e-09,1.42703766848731e-07,"Solyc03g096660.2"
"Solyc01g087020.2",358.825269804386,-1.10100645831692,0.195797108102144,1.69641040814526e-09,1.43403279793133e-07,"Solyc01g087020.2"
"Solyc01g087180.3",40.8719635297347,-2.88279272174666,0.572473285260339,1.7015879193009e-09,1.43403279793133e-07,"Solyc01g087180.3"
"Solyc09g091030.3",2819.56729094297,-1.78764570277105,0.318887493654247,1.7183772687666e-09,1.44214812281237e-07,"Solyc09g091030.3"
"Solyc09g008750.1",22.1234986402217,2.72703489622058,0.536585003664762,1.91371201739474e-09,1.58625462775164e-07,"Solyc09g008750.1"
"Solyc05g053000.1",50.3789087096118,1.14142766222637,0.203512561085442,2.06718477871276e-09,1.69257056149725e-07,"Solyc05g053000.1"
"Solyc04g007150.3",274.637354147346,1.01878656058793,0.183984947324174,2.08626587159864e-09,1.70127802371416e-07,"Solyc04g007150.3"
"Solyc02g088240.3",415.601184277295,-2.31595686581634,0.439058828786872,2.17203578124324e-09,1.75699376328519e-07,"Solyc02g088240.3"
"Solyc03g025810.3",19.4920333418116,-4.41167390088325,1.00410079308468,2.28520740440379e-09,1.84114590158005e-07,"Solyc03g025810.3"
"Solyc04g082380.3",31.0408311725824,2.04978494425369,0.378699749977392,2.36698333443604e-09,1.85873199146177e-07,"Solyc04g082380.3"
"Solyc05g011980.3",280.849322327501,1.33756120405982,0.236852328228988,2.32332001263697e-09,1.85873199146177e-07,"Solyc05g011980.3"
"Solyc07g032490.3",70.7727322643472,-2.43741759928505,0.469771507799143,2.38723381090583e-09,1.85873199146177e-07,"Solyc07g032490.3"
"Solyc07g056610.2",7.82572834382423,2.10970657782693,0.392126031440268,2.34469560560512e-09,1.85873199146177e-07,"Solyc07g056610.2"
"Solyc08g082135.1",44.5334901472545,-2.20424216393219,0.414031428091907,2.36305760884768e-09,1.85873199146177e-07,"Solyc08g082135.1"
"Solyc09g010230.2",95.2363015707014,1.6846480717783,0.301440276292626,2.3900883019988e-09,1.85873199146177e-07,"Solyc09g010230.2"
"Solyc09g082550.3",46.5241619889914,-2.29007551800028,0.434317620805382,2.37795366266581e-09,1.85873199146177e-07,"Solyc09g082550.3"
"Solyc03g063730.3",382.547977192075,-1.05747511564068,0.191104297868597,2.42797765733751e-09,1.88093561438816e-07,"Solyc03g063730.3"
"Solyc02g076670.3",29.4831408505177,1.54183840733358,0.274159402114365,2.47786179896198e-09,1.91222576071618e-07,"Solyc02g076670.3"
"Solyc01g104780.3",434.868006314448,-2.49477009217632,0.484729737838104,2.52208998457039e-09,1.93892887287087e-07,"Solyc01g104780.3"
"Solyc10g076740.2",493.993308943555,-1.54431541999045,0.274992554038485,2.58308891280688e-09,1.97827288523788e-07,"Solyc10g076740.2"
"Solyc11g032100.2",234.580229015627,-1.83319248227926,0.332712575464653,2.60457963489504e-09,1.98717587144151e-07,"Solyc11g032100.2"
"Solyc01g005500.3",11.0214957305559,2.49690008247229,0.486399140528814,2.68775710304893e-09,2.04216355485831e-07,"Solyc01g005500.3"
"Solyc09g005660.3",72.2534137294374,-1.24725600079397,0.222648828127217,2.69692932972054e-09,2.04216355485831e-07,"Solyc09g005660.3"
"Solyc01g080460.3",1326.62480789906,-1.28732740879976,0.229425572267971,2.71021125416632e-09,2.04453464724412e-07,"Solyc01g080460.3"
"Solyc01g106460.3",24.6470958656445,-2.04644334065923,0.380575891227655,2.89907031220737e-09,2.17884605330152e-07,"Solyc01g106460.3"
"Solyc02g093280.2",13.2517562181432,3.04354528566358,0.625873468912773,2.92183494106013e-09,2.18779179861833e-07,"Solyc02g093280.2"
"Solyc01g111070.3",1849.48340582596,-1.80666954568344,0.328646979351027,2.98807353230423e-09,2.22910285509896e-07,"Solyc01g111070.3"
"Solyc01g105070.3",1072.54072420265,1.89471207879406,0.347634005884377,3.05223572569321e-09,2.25935725077901e-07,"Solyc01g105070.3"
"Solyc06g068960.1",1216.01011372559,1.27602501191533,0.228448755041468,3.07349760060296e-09,2.25935725077901e-07,"Solyc06g068960.1"
"Solyc08g060970.3",692.509370965789,1.16533785869442,0.210037455042766,3.0639246418502e-09,2.25935725077901e-07,"Solyc08g060970.3"
"Solyc04g008250.1",50.8067553278757,-2.02180073783697,0.375955396917949,3.11664483562971e-09,2.28274401015468e-07,"Solyc04g008250.1"
"Solyc02g067600.1",151.353149607699,2.33929541923134,0.451474194787878,3.32049998299804e-09,2.40580973588297e-07,"Solyc02g067600.1"
"Solyc01g056850.3",140.799888635862,-1.12108725104501,0.203813552842168,3.53506799556989e-09,2.55209102389852e-07,"Solyc01g056850.3"
"Solyc08g082130.3",53.7216137214058,-2.20955996305461,0.421534096221045,3.60460727944178e-09,2.58377223567674e-07,"Solyc08g082130.3"
"Solyc12g005880.2",282.697399977018,-1.46556445049226,0.263196454280485,3.59300272442022e-09,2.58377223567674e-07,"Solyc12g005880.2"
"Solyc09g018010.3",630.937773531485,2.08656328158629,0.393080274036585,3.71169055855545e-09,2.65109472448312e-07,"Solyc09g018010.3"
"Solyc10g078580.1",60.2739279104234,-1.77199976780249,0.323839273198895,3.73957997169091e-09,2.66157667101761e-07,"Solyc10g078580.1"
"Solyc02g070910.2",315.209189508816,1.87210476712192,0.345240167222328,3.77622132912408e-09,2.66879473723569e-07,"Solyc02g070910.2"
"Solyc01g107100.3",215.151996270391,1.34106675572701,0.241583296016205,3.94158203950448e-09,2.76624897002436e-07,"Solyc01g107100.3"
"Solyc08g079590.2",203.086732527938,-1.3811547590261,0.24872739870243,3.96855155204541e-09,2.77550574171176e-07,"Solyc08g079590.2"
"Solyc09g082690.3",349.659806443623,-1.98940732213507,0.371837781424616,3.98532295278008e-09,2.77759082750506e-07,"Solyc09g082690.3"
"Solyc08g077300.3",364.413877571994,-1.49186057293801,0.269488286167916,4.21337933430655e-09,2.90636597779461e-07,"Solyc08g077300.3"
"Solyc01g091705.1",9.58654721203702,-2.21986247150108,0.427722195170823,4.58557366969768e-09,3.13093643576443e-07,"Solyc01g091705.1"
"Solyc08g069140.3",74.5775885949133,1.31878086851335,0.239068483952623,4.68273531119827e-09,3.18647481885661e-07,"Solyc08g069140.3"
"Solyc04g078800.3",47.1308322821516,1.8969541433449,0.353477308136525,4.76842593633344e-09,3.2265052636961e-07,"Solyc04g078800.3"
"Solyc08g076050.3",123.546847379439,-1.37297943549809,0.24880162644202,4.77360028091271e-09,3.2265052636961e-07,"Solyc08g076050.3"
"Solyc10g078220.2",552.495570925481,1.86546988734499,0.347319585259715,5.07419306676676e-09,3.4068132250272e-07,"Solyc10g078220.2"
"Solyc10g084370.2",49.9599811611892,-1.60438485224965,0.293167266506451,5.20451455671367e-09,3.45971393403718e-07,"Solyc10g084370.2"
"Solyc09g011080.3",292.032695931514,-2.38551569012098,0.470798345540375,5.24420755678331e-09,3.47463252002399e-07,"Solyc09g011080.3"
"Solyc08g076880.3",320.00071668183,-1.40056731290748,0.254652027901693,5.29494103360851e-09,3.4853170685929e-07,"Solyc08g076880.3"
"Solyc09g090340.2",51.2767932420926,1.59113459119245,0.290954036117672,5.42166869777894e-09,3.55710915018447e-07,"Solyc09g090340.2"
"Solyc04g082120.3",280.574661369831,-1.95162784072619,0.368046016032703,5.73691717692668e-09,3.72751567024701e-07,"Solyc04g082120.3"
"Solyc00g025290.1",251.073244637279,-2.98761338611631,0.629438541950573,5.75655684512667e-09,3.72824977410101e-07,"Solyc00g025290.1"
"Solyc02g067440.3",109.453394616601,2.58253875045252,0.524027099716984,6.08215377173782e-09,3.91395339521863e-07,"Solyc02g067440.3"
"Solyc01g100490.3",798.020058076636,-1.906619614521,0.358886866351709,6.18664497017918e-09,3.96851601876908e-07,"Solyc01g100490.3"
"Solyc06g068650.3",502.354187423535,1.58383144016553,0.29093987763358,6.25912218712818e-09,4.00226155851225e-07,"Solyc06g068650.3"
"Solyc06g059740.3",656.611762471356,2.04888260404372,0.392187313195867,6.49555894927977e-09,4.12724127307234e-07,"Solyc06g059740.3"
"Solyc09g084465.1",158.333214240569,3.1972753142757,0.690138207147953,6.58108839559874e-09,4.16843655547641e-07,"Solyc09g084465.1"
"Solyc02g084850.3",897.927780390875,-2.79442550238015,0.582506604941898,6.85602093526614e-09,4.31543667744158e-07,"Solyc02g084850.3"
"Solyc09g007030.3",164.422827944007,-1.17064845010404,0.216991692328557,7.07695859505749e-09,4.426835404399e-07,"Solyc09g007030.3"
"Solyc05g050120.3",11420.1775793774,1.62947403131361,0.30219738125806,7.68780625632901e-09,4.77387632524044e-07,"Solyc05g050120.3"
"Solyc08g063090.2",47.0513499947837,-1.66538641252068,0.309565678414569,7.70285873152191e-09,4.77387632524044e-07,"Solyc08g063090.2"
"Solyc01g067340.2",35.4248696394557,1.99831024522823,0.382854052331825,7.74771126185504e-09,4.78147662861307e-07,"Solyc01g067340.2"
"Solyc12g015630.2",103.015160672382,-1.48626567027383,0.274401829070818,8.02912294007218e-09,4.91558037261197e-07,"Solyc12g015630.2"
"Solyc03g098020.3",622.329540227908,-1.20757915395184,0.224247310538219,8.06608690457653e-09,4.92324613430244e-07,"Solyc03g098020.3"
"Solyc12g042480.2",762.455731305302,1.90205200831155,0.361575647618249,8.24450565451997e-09,5.01694359194385e-07,"Solyc12g042480.2"
"Solyc02g092370.1",26.7609099925276,1.12263198588263,0.210236137906544,8.38761004371343e-09,5.08865185242398e-07,"Solyc02g092370.1"
"Solyc03g119305.1",146.384608165557,-1.01432854121673,0.192426670569499,8.69795335097981e-09,5.2610863782413e-07,"Solyc03g119305.1"
"Solyc02g072560.1",6.61068196107832,-2.86038037168686,0.606750848869434,8.81241167912644e-09,5.28689438492138e-07,"Solyc02g072560.1"
"Solyc09g074450.1",19.8715363191674,-1.33207741676566,0.246707366314638,8.81244214457487e-09,5.28689438492138e-07,"Solyc09g074450.1"
"Solyc04g016220.3",185.849530046758,-1.93351918230237,0.369833287315081,8.93935627089865e-09,5.31410377156178e-07,"Solyc04g016220.3"
"Solyc04g006990.3",16.9058348848078,2.41260224385457,0.488373268662753,9.22145802284409e-09,5.46290022047428e-07,"Solyc04g006990.3"
"Solyc03g007530.3",537.916032776641,-1.24003659324068,0.231018983819681,9.36159479856783e-09,5.51348662084074e-07,"Solyc03g007530.3"
"Solyc01g090950.3",201.565985522821,-1.2084597908163,0.225650962129823,9.43837392950764e-09,5.54249934950854e-07,"Solyc01g090950.3"
"Solyc11g013480.2",42.8860634742587,-1.75285673996754,0.330494494132781,9.59149925428922e-09,5.61604587150853e-07,"Solyc11g013480.2"
"Solyc04g074730.1",1167.23671236066,-1.74906190548553,0.329735335558934,9.63838615072328e-09,5.62714127095271e-07,"Solyc04g074730.1"
"Solyc04g081890.1",23.4410735296725,-1.78078354467425,0.336899314769178,9.87468038642237e-09,5.74843388275489e-07,"Solyc04g081890.1"
"Solyc04g011490.3",25.9240304621269,2.75230122684998,0.580504777711874,9.93603421842213e-09,5.76748130338497e-07,"Solyc04g011490.3"
"Solyc00g009120.3",232.31363061863,-1.58025699710196,0.295360662636907,1.03229532898649e-08,5.92622697913151e-07,"Solyc00g009120.3"
"Solyc09g007130.3",135.641856858548,1.24753092992036,0.233150163943252,1.03486682666522e-08,5.92622697913151e-07,"Solyc09g007130.3"
"Solyc01g105620.3",29.54278671937,1.45941670106963,0.271812875196817,1.04528015542392e-08,5.96431526644439e-07,"Solyc01g105620.3"
"Solyc05g052680.1",57.5360191936956,3.15951241497255,0.695976487006884,1.08125770180641e-08,6.15217305926124e-07,"Solyc05g052680.1"
"Solyc07g006570.3",147.361411804232,2.13783917399697,0.421596989717415,1.09302945626545e-08,6.20163360791512e-07,"Solyc07g006570.3"
"Solyc09g005120.3",72.5964294938099,-1.73232392535714,0.327801755391549,1.1088834961607e-08,6.27391330889571e-07,"Solyc09g005120.3"
"Solyc07g005380.3",102.845653118196,2.37842428563988,0.483185466780335,1.11329678700947e-08,6.2812391831778e-07,"Solyc07g005380.3"
"Solyc04g025040.1",6473.59539483233,-1.29077773896106,0.241597128759457,1.1424620744554e-08,6.40988053027316e-07,"Solyc04g025040.1"
"Solyc09g066410.2",71.2235976088093,-2.48948875635798,0.515165701388617,1.26219574921616e-08,7.00362170267543e-07,"Solyc09g066410.2"
"Solyc03g111550.3",42.8834210675008,1.76545628804979,0.33687834289523,1.29415388647272e-08,7.16122186300372e-07,"Solyc03g111550.3"
"Solyc07g008020.3",232.126923123037,1.47368342074925,0.276759485361808,1.30764388288377e-08,7.21604468193008e-07,"Solyc07g008020.3"
"Solyc11g012000.2",112.271392086685,-1.37528305157744,0.258271225024986,1.32674296760396e-08,7.30143629876474e-07,"Solyc11g012000.2"
"Solyc04g054730.3",29.5162175887413,-1.95197622432039,0.379926638885907,1.35139555491185e-08,7.41684176213472e-07,"Solyc04g054730.3"
"Solyc07g044990.3",177.729431858771,-1.22217564477356,0.23111831261682,1.37361881326239e-08,7.51832340672039e-07,"Solyc07g044990.3"
"Solyc05g054760.3",4353.62275067066,-1.23326797609849,0.23309023506442,1.37950482547928e-08,7.53007755956741e-07,"Solyc05g054760.3"
"Solyc03g043855.1",66.9305939329916,1.96377851526897,0.383642467013135,1.43950288341679e-08,7.83634245345431e-07,"Solyc03g043855.1"
"Solyc03g096670.3",439.857832356914,-1.98089270167544,0.387769995460012,1.4443774374786e-08,7.84168472929758e-07,"Solyc03g096670.3"
"Solyc03g096900.3",167.156667618055,-1.00736370651909,0.195209203270594,1.5207815201002e-08,8.21222020854106e-07,"Solyc03g096900.3"
"Solyc12g045030.2",5774.10422154529,1.04367833794919,0.201444496429451,1.52828303744567e-08,8.23066228348416e-07,"Solyc12g045030.2"
"Solyc01g105770.2",124.429704211836,-2.60837894021404,0.553698129865622,1.6479318209053e-08,8.78112241710966e-07,"Solyc01g105770.2"
"Solyc09g089650.1",60.2693761839878,-1.80332591217927,0.349449137763419,1.78496693157601e-08,9.43643147921366e-07,"Solyc09g089650.1"
"Solyc00g118690.1",16.1916819430699,-3.08620791579214,0.692423543694726,1.80412160834269e-08,9.45041757919661e-07,"Solyc00g118690.1"
"Solyc06g064460.3",130.656554169367,1.24372954502661,0.237224474519341,1.79526375870209e-08,9.45041757919661e-07,"Solyc06g064460.3"
"Solyc03g115000.3",203.160534702487,-1.0091780965594,0.19682810107594,1.81589142192398e-08,9.47556606745927e-07,"Solyc03g115000.3"
"Solyc12g006800.2",266.771397597513,-1.46400674814648,0.278419139556274,1.85041791437169e-08,9.60595815239037e-07,"Solyc12g006800.2"
"Solyc02g080610.3",112.307474168872,-1.04971536939353,0.204051893462153,1.87919464262859e-08,9.65580063566966e-07,"Solyc02g080610.3"
"Solyc01g073840.1",79.7283105026225,2.26508496411038,0.463873516686468,1.89653449705455e-08,9.70652629029478e-07,"Solyc01g073840.1"
"Solyc03g112040.1",3.62894195450904,3.17018658918963,0.719085181399626,1.89870487457856e-08,9.70652629029478e-07,"Solyc03g112040.1"
"Solyc01g098190.3",189.082482131298,-1.24245453915402,0.237527450757635,1.90522123455321e-08,9.71518129275211e-07,"Solyc01g098190.3"
"Solyc03g083060.3",90.1140213019918,-1.16703339847856,0.224472174220762,1.9409249038127e-08,9.83832525198716e-07,"Solyc03g083060.3"
"Solyc05g009080.3",118.897131607539,-1.05511530615404,0.205251155328854,1.94651535625807e-08,9.83832525198716e-07,"Solyc05g009080.3"
"Solyc06g036260.3",327.932253540551,-1.55519152311146,0.297197687053929,1.95379311925075e-08,9.83832525198716e-07,"Solyc06g036260.3"
"Solyc08g016500.3",116.669951024844,-1.9598492556837,0.387252880351488,1.95012164814962e-08,9.83832525198716e-07,"Solyc08g016500.3"
"Solyc04g082070.3",59.856925428549,1.08922493485867,0.211190652561123,1.96899249691043e-08,9.89013637724935e-07,"Solyc04g082070.3"
"Solyc06g066340.3",58.8364197329556,-1.14699576959914,0.221202429513571,1.98705745545038e-08,9.93128213687433e-07,"Solyc06g066340.3"
"Solyc09g098095.1",257.399724936472,1.21653979578975,0.233343149906553,1.99197596231617e-08,9.93128213687433e-07,"Solyc09g098095.1"
"Solyc12g011420.2",44.6801864827487,-1.12067443014893,0.216679588803154,1.99048264053656e-08,9.93128213687433e-07,"Solyc12g011420.2"
"Solyc05g053930.3",539.968284832484,1.08032290641271,0.209820111267203,2.00789421444678e-08,9.98592722651534e-07,"Solyc05g053930.3"
"Solyc03g032080.3",5.01443537214243,-2.72075243164084,0.590656879217602,2.03228747453409e-08,1.0067834367303e-06,"Solyc03g032080.3"
"Solyc07g007760.3",1230.75377433806,1.99328098488377,0.39655755750496,2.10541583978449e-08,1.03432404499852e-06,"Solyc07g007760.3"
"Solyc05g052420.2",8.34051270928673,3.30030305450199,0.762866627019114,2.12422292275551e-08,1.04102428491828e-06,"Solyc05g052420.2"
"Solyc02g079590.3",739.125167545584,1.33846053400218,0.25619856645628,2.18384997942979e-08,1.06549334721359e-06,"Solyc02g079590.3"
"Solyc08g061910.3",13.3654190548669,2.11426408313392,0.42739520212818,2.18473216363426e-08,1.06549334721359e-06,"Solyc08g061910.3"
"Solyc04g014600.3",67.1940419368026,-1.9095496111494,0.377188235513464,2.22382344250034e-08,1.0819384487643e-06,"Solyc04g014600.3"
"Solyc01g098490.3",18.5108000632146,-3.13080205890503,0.713543139394854,2.24404961443307e-08,1.08914812852797e-06,"Solyc01g098490.3"
"Solyc10g085870.1",73.4838076814824,-3.04588196683042,0.690284188367454,2.38225828813891e-08,1.15344823172341e-06,"Solyc10g085870.1"
"Solyc04g054950.3",221.415626134292,2.90171223624457,0.649474523549534,2.52316534559174e-08,1.21874331872683e-06,"Solyc04g054950.3"
"Solyc07g040680.3",21.920222419432,-1.83160635718947,0.360903840918766,2.56093748392018e-08,1.23402877514642e-06,"Solyc07g040680.3"
"Solyc03g120260.3",2565.82121445393,1.37792340314614,0.265290754737683,2.58843913182458e-08,1.24430408098355e-06,"Solyc03g120260.3"
"Solyc02g067560.1",69.6686136832779,1.53527927806631,0.29654405326235,2.64476606696579e-08,1.26234308343187e-06,"Solyc02g067560.1"
"Solyc04g074080.3",12.7975563088417,3.01437117904432,0.684943492435936,2.67358853648884e-08,1.27008066749901e-06,"Solyc04g074080.3"
"Solyc11g030730.2",320.913563775439,-1.64116598036106,0.318865874340464,2.67202847398943e-08,1.27008066749901e-06,"Solyc11g030730.2"
"Solyc02g079930.3",9.79566709970293,-2.07017934342451,0.420228160884102,2.75680460030135e-08,1.30346380890305e-06,"Solyc02g079930.3"
"Solyc06g007940.2",21.1990997326154,1.49232340633054,0.288337923591493,2.76524350876633e-08,1.30439191460355e-06,"Solyc06g007940.2"
"Solyc11g007020.2",224.712044471755,1.12610244326422,0.22041274239686,2.77547464566273e-08,1.30615911946119e-06,"Solyc11g007020.2"
"Solyc01g102310.3",972.917936270723,-1.50175658400526,0.290454936715032,2.81961181111229e-08,1.32383732166489e-06,"Solyc01g102310.3"
"Solyc03g083730.1",747.721702884587,2.10269885594362,0.429038549200085,2.83283287937817e-08,1.32695162456826e-06,"Solyc03g083730.1"
"Solyc04g078630.3",163.262164266057,1.41251021924504,0.272886530428544,2.84071296844014e-08,1.32755546659678e-06,"Solyc04g078630.3"
"Solyc01g081600.3",17.974133594012,-2.32057964546405,0.487345370737687,2.89195066604708e-08,1.34525797495428e-06,"Solyc01g081600.3"
"Solyc02g036370.3",293.000845326302,-2.24432241141898,0.466835524563035,2.91203216623404e-08,1.35147815420014e-06,"Solyc02g036370.3"
"Solyc06g036640.3",296.824815505218,-1.47504583156697,0.285517802343139,2.92967933755315e-08,1.35654255671254e-06,"Solyc06g036640.3"
"Solyc01g098570.2",25.4025090390253,-1.77020530960566,0.349609321929787,3.14053699756395e-08,1.44421680833181e-06,"Solyc01g098570.2"
"Solyc07g045160.3",590.298475160401,-1.11117534953376,0.219043165033423,3.20380936633827e-08,1.46995736348031e-06,"Solyc07g045160.3"
"Solyc03g007890.3",45.3565211271588,-1.36909498743555,0.265897809658659,3.23391750257516e-08,1.48039923492884e-06,"Solyc03g007890.3"
